ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0xa02b,CUS_0xa226,June,Lisa Juccad,35,409-61-8014,Doctor,20700.455,1870.037916666667,3,4,5,3,"Student Loan, Student Loan, and Home Equity Loan",7,0,6.51,5,Good,1199.47,28.00667233293934,18.6,No,38.7,76.90016680525775,Low Spent Large Value Payments,341.37754185879953,Good
0xa02c,CUS_0xa226,July,Lisa Juccad,35,409-61-8014,Doctor,20700.455,1725.037916666667,3,4,5,3,"Student Loan, Student Loan, and Home Equity Loan",7,14,6.51,5,Good,1199.47,25.25853881986187,18.7,Unknown,38.7,38.73097477241428,High Spent Medium Value Payments,359.54673389164304,Good
0xa02d,CUS_0xa226,August,Lisa Juccad,35,409-61-8014,Unknown,20700.455,1870.037916666667,3,4,5,3,"Student Loan, Student Loan, and Home Equity Loan",7,14,0.0,5,Good,1199.47,22.452527041026716,18.8,Unknown,38.7,70.40208761714355,Low Spent Large Value Payments,347.8756210469138,Good
0xa032,CUS_0x3117,January,Jennifere,32,914-03-5576,Mechanic,15789.99,1022.8325,1,4,5,4,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",14,5,1.8,1,Good,682.12,31.291312129577516,15.2,No,50.3,80.88669428776703,Low Spent Small Value Payments,261.08818814047885,Poor
0xa033,CUS_0x3117,February,Jennifere,32,914-03-5576,Mechanic,15789.99,1022.8325,1,4,5,4,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",7,3,-4.2,1,Good,682.12,38.591461539816216,15.3,No,50.3,79.70010035147992,Low Spent Small Value Payments,262.2747820767659,Poor
0xa034,CUS_0x3117,March,Jennifere,32,914-03-5576,Mechanic,15789.99,1022.8325,1,4,5,4,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",12,14,1.8,5,Good,682.12,34.585121285191285,15.4,No,50.3,131.69418887496255,Low Spent Small Value Payments,210.28069355328327,Poor
0xa035,CUS_0x3117,April,Jennifere,32,914-03-5576,Mechanic,15789.99,1315.8325,1,4,5,4,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",12,3,1.8,5,Good,682.12,33.75366414790699,15.5,No,50.3,94.82272486585778,Low Spent Large Value Payments,227.15215756238808,Standard
0xa036,CUS_0x3117,May,Jennifere,32,914-03-5576,Mechanic,15789.99,1022.8325,1,5,5,4,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",12,4,1.8,5,Good,682.12,37.107392086934375,15.6,Unknown,50.3,131.94650587860573,Unknown,210.0283765496401,Standard
0xa037,CUS_0x3117,June,Jennifere,32,914-03-5576,Mechanic,15789.99,1315.8325,1,4,5,4,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",12,14,1.8,5,Unknown,682.12,27.28964524558968,15.7,No,50.3,78.90509755917508,Low Spent Small Value Payments,263.0697848690708,Poor
0xa038,CUS_0x3117,July,Jennifere,32,914-03-5576,Mechanic,15789.99,1315.8325,1,4,5,1,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",12,3,1.8,5,Good,682.12,32.76277934510245,0.0,No,50.3,66.17185553270821,Low Spent Small Value Payments,275.80302689553764,Poor
0xa039,CUS_0x3117,August,Jennifere,33,914-03-5576,Mechanic,15789.99,1022.8325,1,4,5,4,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",8,3,1.8,5,Good,682.12,34.016235252839515,15.8,No,50.3,126.04428683696196,Low Spent Small Value Payments,215.93059559128383,Poor
0xa056,CUS_0x575c,January,Margaret Chadbourny,19,942-36-6717,Scientist,63561.98,5227.831666666667,4,1,6,1,Payday Loan,9,12,2.42,1,Good,952.48,40.1866228762671,21.8,No,35.3,199.53923346953948,High Spent Medium Value Payments,537.9874941060041,Standard
0xa058,CUS_0x575c,March,Margaret Chadbourny,19,942-36-6717,Scientist,63561.98,5227.831666666667,4,1,6,1,Payday Loan,10,12,2.42,1,Unknown,952.48,33.347777387183726,22.0,Unknown,35.3,206.87998120989516,Low Spent Small Value Payments,570.6467463656483,Good
0xa05b,CUS_0x575c,June,Unknown,20,942-36-6717,Scientist,63561.98,5227.831666666667,4,1,6,1,Payday Loan,10,10,2.42,3,Good,952.48,41.75788351152239,0.0,Unknown,35.3,191.50871834626136,High Spent Medium Value Payments,546.0180092292821,Standard
0xa05c,CUS_0x575c,July,Margaret Chadbourny,20,942-36-6717,Scientist,63561.98,5227.831666666667,4,1,6,1,Payday Loan,10,13,2.42,2,Good,952.48,31.82415613364566,0.0,No,35.3,70.66576618702754,High Spent Large Value Payments,656.860961388516,Good
0xa05d,CUS_0x575c,August,Margaret Chadbourny,20,942-36-6717,Scientist,63561.98,5227.831666666667,4,1,6,1,Payday Loan,7,12,2.42,3,Good,952.48,34.540177673665,22.4,No,35.3,168.60812246839413,High Spent Medium Value Payments,568.9186051071492,Good
0xa063,CUS_0x708e,February,Laurencer,29,360-92-7524,Engineer,97168.2,8002.350000000001,7,6,8,2,"Personal Loan, and Student Loan",25,17,8.54,2,Standard,1226.83,41.75280834937402,15.7,Unknown,96.0,421.6717106686017,High Spent Small Value Payments,542.5693579655715,Standard
0xa065,CUS_0x708e,April,Laurencer,29,360-92-7524,Engineer,97168.2,8002.350000000001,7,6,8,2,"Personal Loan, and Student Loan",25,17,8.54,4,Standard,1226.83,32.23596919528324,15.8,Yes,96.0,211.88734724024349,High Spent Small Value Payments,752.3537213939296,Poor
0xa06e,CUS_0x598f,January,Langew,16,955-11-8873,Accountant,20712.24,2007.02,3,3,30,7,"Student Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Not Specified, and Auto Loan",7,11,8.43,6,Unknown,2375.83,23.667132627632185,0.0,Yes,84.8,72.30045063998962,Unknown,333.62366654248177,Poor
0xa070,CUS_0x598f,March,Langew,41,955-11-8873,Accountant,20712.24,1726.0200000000002,3,3,30,7,"Student Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Not Specified, and Auto Loan",7,14,8.43,6,Standard,2375.83,24.551956132344195,12.8,Yes,84.8,178.46508479063976,Low Spent Large Value Payments,207.4590323918316,Poor
0xa072,CUS_0x598f,May,Langew,42,955-11-8873,Accountant,20712.24,2007.02,3,3,30,7,"Student Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Not Specified, and Auto Loan",7,11,8.43,6,Standard,2375.83,26.48335671353212,12.9,Yes,84.8,70.4670985002114,Low Spent Small Value Payments,335.45701868226,Poor
0xa073,CUS_0x598f,June,Langew,42,955-11-8873,Accountant,20712.24,2007.02,3,3,30,7,"Student Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Not Specified, and Auto Loan",7,13,8.43,6,Standard,2375.83,31.872809886332817,13.0,Yes,84.8,75.76013156501911,Low Spent Large Value Payments,310.16398561745234,Standard
0xa074,CUS_0x598f,July,Unknown,42,955-11-8873,Accountant,20712.24,2007.02,3,3,30,7,"Student Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Not Specified, and Auto Loan",8,11,15.43,6,Standard,2375.83,28.364581911670125,0.0,Yes,84.8,14.321519841054188,High Spent Large Value Payments,341.6025973414172,Standard
0xa075,CUS_0x598f,August,Langew,42,955-11-8873,Accountant,20712.24,2007.02,3,3,30,7,"Student Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Not Specified, and Auto Loan",7,12,8.43,6,Standard,2375.83,22.970078228880983,13.2,Yes,84.8,74.94434691744084,High Spent Small Value Payments,300.97977026503054,Standard
0xa07a,CUS_0x3be2,January,Lucia Mutikanil,33,857-38-4600,Scientist,72287.52,5910.96,4,10,30,4,"Mortgage Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",8,15,17.85,11,Standard,1802.44,36.021283518213814,16.8,Yes,176.0,289.73739327462124,Low Spent Medium Value Payments,405.39342541546057,Poor
0xa07b,CUS_0x3be2,February,Lucia Mutikanil,16,857-38-4600,Scientist,72287.52,5910.96,4,10,30,4,"Mortgage Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",8,15,17.85,11,Standard,1802.44,36.223122336554106,16.8,Yes,176.0,140.7350683346592,High Spent Medium Value Payments,524.3957503554226,Poor
0xa07c,CUS_0x3be2,March,Lucia Mutikanil,33,857-38-4600,Scientist,72287.52,5910.96,4,10,30,4,"Mortgage Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",8,3,17.85,11,Unknown,1802.44,38.93809891953509,16.9,Yes,176.0,145.4652463887605,Low Spent Large Value Payments,539.6655723013214,Poor
0xa07e,CUS_0x3be2,May,Lucia Mutikanil,33,857-38-4600,Scientist,72287.52,5910.96,4,10,30,4,"Mortgage Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",8,14,17.85,16,Standard,1802.44,36.738178953493865,17.1,Yes,176.0,476.4275316427943,Unknown,208.70328704728743,Poor
0xa07f,CUS_0x3be2,June,Lucia Mutikanil,33,857-38-4600,Scientist,72287.52,5910.96,4,10,30,4,"Mortgage Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",8,15,17.85,16,Standard,1802.44,30.891452472900053,17.2,Yes,176.0,415.8278344801694,Low Spent Medium Value Payments,279.30298420991244,Poor
0xa080,CUS_0x3be2,July,Lucia Mutikanil,33,857-38-4600,Scientist,72287.52,5910.96,4,10,30,4,"Mortgage Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",8,12,17.85,16,Standard,1802.44,29.343333916606408,17.2,Unknown,176.0,222.848505418328,High Spent Medium Value Payments,442.28231327175376,Poor
0xa081,CUS_0x3be2,August,Lucia Mutikanil,33,857-38-4600,Scientist,72287.52,5910.96,4,10,30,4,"Mortgage Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",8,12,17.85,16,Standard,1802.44,35.774957011338266,17.3,Yes,176.0,121.62972362052616,High Spent Large Value Payments,533.5010950695556,Standard
0xa086,CUS_0x17fe,January,Santaa,29,770-45-7126,Developer,31135.37,2500.6141666666667,3,5,9,0,,24,5,4.52,2,Unknown,1112.57,25.21349356693026,0.0,Unknown,0.0,151.82066874098817,Low Spent Medium Value Payments,378.2407479256785,Poor
0xa087,CUS_0x17fe,February,Santaa,29,770-45-7126,Developer,31135.37,2500.6141666666667,3,5,9,0,,26,10,4.52,2,Good,1112.57,26.878705206191697,0.0,Unknown,0.0,160.49148467445443,High Spent Small Value Payments,349.5699319922122,Poor
0xa088,CUS_0x17fe,March,Santaa,29,770-45-7126,Developer,31135.37,2500.6141666666667,3,5,9,0,,24,8,4.52,2,Good,1112.57,36.07865204300621,27.8,No,0.0,164.60081628459983,Low Spent Small Value Payments,375.4606003820669,Poor
0xa089,CUS_0x17fe,April,Santaa,29,770-45-7126,Developer,31135.37,2500.6141666666667,3,5,9,0,,21,8,4.52,2,Good,1112.57,39.93502286640987,27.8,No,0.0,234.09113319691036,Low Spent Medium Value Payments,295.9702834697564,Standard
0xa08a,CUS_0x17fe,May,Santaa,30,770-45-7126,Developer,31135.37,2500.6141666666667,3,5,9,0,,24,8,0.0,2,Good,1112.57,33.81935149528214,27.9,No,0.0,299.8382747472936,Low Spent Small Value Payments,240.223141919373,Poor
0xa08b,CUS_0x17fe,June,Santaa,30,770-45-7126,Developer,31135.37,2500.6141666666667,3,5,9,0,,24,8,3.52,2,Good,1112.57,39.86444418202873,28.0,No,0.0,36.63005725882375,High Spent Medium Value Payments,463.4313594078429,Poor
0xa08c,CUS_0x17fe,July,Santaa,30,770-45-7126,Developer,31135.37,2500.6141666666667,3,5,9,0,,24,8,0.0,2,Unknown,1112.57,37.92784944724861,28.1,Unknown,0.0,250.82218191296985,Low Spent Small Value Payments,289.23923475369685,Poor
0xa08d,CUS_0x17fe,August,Santaa,30,770-45-7126,Developer,31135.37,2594.6141666666667,3,5,9,0,,25,6,4.52,2,Good,1112.57,35.57921253803383,28.2,Unknown,0.0,175.40471377541922,Low Spent Small Value Payments,364.6567028912474,Standard
0xa093,CUS_0x7b2c,February,Langee,24,805-29-2042,Manager,92091.87,7842.322499999998,5,4,8,1,Not Specified,13,4,6.36,0,Good,637.18,37.27333805669542,25.5,No,49.0,535.5397817296831,Low Spent Large Value Payments,469.6843714718492,Poor
0xa096,CUS_0x7b2c,May,Langee,25,805-29-2042,Manager,92091.87,7842.322499999998,5,4,8,1,Not Specified,13,14,6.36,0,Unknown,637.18,37.73078629280435,25.8,No,49.0,453.2539298256888,Low Spent Large Value Payments,551.9702233758436,Poor
0xa0a3,CUS_0x81cd,June,Ronr,52,295-27-4404,Writer,107409.27,8745.7725,8,7,13,1,Auto Loan,14,20,15.3,1,Standard,550.22,28.27915756281198,27.3,Yes,66.5,322.9732118415637,High Spent Medium Value Payments,735.141734574157,Standard
0xa0aa,CUS_0x9d2c,January,Jan Strupczewskio,26,002-65-6523,Scientist,23051.72,1873.976666666667,4,5,7,0,,22,22,4.53,1,Good,713.33,29.062170548141843,27.7,No,0.0,28.950782205039314,High Spent Medium Value Payments,408.44688446162735,Good
0xa0ab,CUS_0x9d2c,February,Jan Strupczewskio,27,002-65-6523,Scientist,23051.72,1873.976666666667,4,5,7,0,,22,20,4.53,1,Good,713.33,29.85662405755157,27.8,No,0.0,140.46177626195222,Low Spent Small Value Payments,336.93589040471437,Good
0xa0ac,CUS_0x9d2c,March,Jan Strupczewskio,27,002-65-6523,Scientist,23051.72,1873.976666666667,4,5,7,0,,20,18,4.53,1,Good,713.33,39.116871940731365,27.8,Unknown,0.0,251.5602254641039,Low Spent Small Value Payments,225.8374412025628,Good
0xa0ad,CUS_0x9d2c,April,Jan Strupczewskio,27,002-65-6523,Scientist,23051.72,1873.976666666667,4,5,7,0,,22,20,4.53,1,Good,713.33,33.550914992351785,0.0,No,0.0,28.532242248989768,High Spent Medium Value Payments,408.8654244176769,Good
0xa0ae,CUS_0x9d2c,May,Jan Strupczewskio,27,002-65-6523,Scientist,23051.72,1873.976666666667,4,5,7,0,,22,20,4.53,1,Good,713.33,30.474734850528044,28.0,No,0.0,79.28391305851841,Unknown,358.11375360814833,Good
0xa0af,CUS_0x9d2c,June,Jan Strupczewskio,27,002-65-6523,Scientist,23051.72,1920.9766666666667,4,5,7,1,,27,20,5.53,1,Good,713.33,30.109496503668627,0.0,Unknown,0.0,88.64802451218803,Low Spent Small Value Payments,388.7496421544785,Good
0xa0b0,CUS_0x9d2c,July,Jan Strupczewskio,27,002-65-6523,Scientist,23051.72,1873.976666666667,4,5,7,0,,19,19,4.53,1,Good,713.33,23.447858154753103,28.2,No,0.0,0.0,Low Spent Large Value Payments,354.9318051339235,Standard
0xa0b1,CUS_0x9d2c,August,Unknown,27,002-65-6523,Scientist,23051.72,1873.976666666667,4,5,7,0,,22,20,4.53,3,Unknown,713.33,38.50515915570664,0.0,No,0.0,69.17115593309612,Low Spent Small Value Payments,408.22651073357054,Good
0xa0b6,CUS_0x635e,January,Christophera,21,468-39-2500,Teacher,57619.53,4643.6275,4,6,7,2,"Payday Loan, and Auto Loan",7,18,6.630000000000001,2,Good,1284.31,36.20196352652084,30.8,No,81.5,402.9672357405792,Low Spent Large Value Payments,249.87186320862057,Poor
0xa0b8,CUS_0x635e,March,Christophera,22,468-39-2500,Teacher,57619.53,4643.6275,4,6,7,2,"Payday Loan, and Auto Loan",7,18,10.63,2,Unknown,1284.31,33.154595583571655,30.9,No,81.5,84.63988367163593,High Spent Large Value Payments,538.1992152775638,Poor
0xa0b9,CUS_0x635e,April,Christophera,22,468-39-2500,Unknown,57619.53,4643.6275,4,6,7,2,"Payday Loan, and Auto Loan",7,18,3.6300000000000017,2,Unknown,1284.31,39.88742542086667,31.0,No,81.5,49.019900927487754,Unknown,573.8191980217118,Poor
0xa0ba,CUS_0x635e,May,Christophera,22,468-39-2500,Teacher,57619.53,4801.6275,4,6,7,2,"Payday Loan, and Auto Loan",7,16,10.63,2,Unknown,1284.31,30.71202322344141,31.1,Unknown,81.5,314.83848193162066,Low Spent Medium Value Payments,348.0006170175791,Poor
0xa0bb,CUS_0x635e,June,Christophera,22,468-39-2500,Teacher,57619.53,4801.6275,4,6,7,2,"Payday Loan, and Auto Loan",7,18,10.63,2,Good,1284.31,31.837476367272657,31.2,No,81.5,103.71485908118746,High Spent Medium Value Payments,529.1242398680122,Poor
0xa0bc,CUS_0x635e,July,Christophera,22,468-39-2500,Teacher,57619.53,4643.6275,4,6,7,2,"Payday Loan, and Auto Loan",3,18,10.63,2,Good,1284.31,31.317655173494643,31.2,No,81.5,228.611506999505,Low Spent Small Value Payments,444.2275919496946,Poor
0xa0bd,CUS_0x635e,August,Christophera,22,468-39-2500,Teacher,57619.53,4643.6275,4,6,7,2,"Payday Loan, and Auto Loan",9,18,10.63,2,Good,1284.31,41.236479305691475,31.3,No,81.5,88.54532294268128,High Spent Medium Value Payments,544.2937760065184,Poor
0xa0c2,CUS_0xa49c,January,Sayantanit,45,835-58-9367,Entrepreneur,55281.02,4606.751666666666,3,5,10,4,"Student Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",5,15,19.18,4,Standard,522.67,39.864628980454,0.0,Yes,99.3,0.0,Low Spent Medium Value Payments,381.614415872555,Standard
0xa0c3,CUS_0xa49c,February,Sayantanit,45,835-58-9367,Entrepreneur,55281.02,4713.751666666666,3,5,10,4,"Student Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",5,15,19.18,4,Standard,522.67,34.405710200432054,9.7,Yes,99.3,457.9637284604734,Low Spent Small Value Payments,204.15247513609225,Standard
0xa0c4,CUS_0xa49c,March,Sayantanit,45,835-58-9367,Entrepreneur,55281.02,4713.751666666666,3,5,10,4,"Student Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",9,13,19.18,4,Standard,522.67,29.230227828780645,9.8,Yes,99.3,416.02341078942146,Low Spent Medium Value Payments,236.0927928071441,Standard
0xa0c5,CUS_0xa49c,April,Sayantanit,45,835-58-9367,Entrepreneur,55281.02,4606.751666666666,3,5,10,4,"Student Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",5,15,19.18,7,Standard,522.67,34.303582131306285,9.8,Yes,99.3,255.5220299578786,Low Spent Medium Value Payments,396.59417363868704,Poor
0xa0c6,CUS_0xa49c,May,Sayantanit,45,835-58-9367,Entrepreneur,55281.02,4713.751666666666,3,5,10,4,"Student Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",4,15,19.18,7,Standard,522.67,37.73141548997869,9.9,Yes,99.3,226.03528979292616,Unknown,436.08091380363953,Poor
0xa0c7,CUS_0xa49c,June,Sayantanit,45,835-58-9367,Entrepreneur,55281.02,4713.751666666666,3,5,10,4,"Student Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",5,15,17.18,7,Standard,522.67,35.13864379588692,10.0,Yes,99.3,248.17517358431977,Low Spent Medium Value Payments,403.94103001224585,Standard
0xa0c8,CUS_0xa49c,July,Sayantanit,45,835-58-9367,Entrepreneur,55281.02,4713.751666666666,3,5,10,4,"Student Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",5,14,17.18,7,Standard,522.67,28.54991926010664,10.1,Yes,99.3,267.3515088761393,Low Spent Large Value Payments,374.7646947204264,Standard
0xa0c9,CUS_0xa49c,August,Sayantanit,45,835-58-9367,Entrepreneur,55281.02,4606.751666666666,3,5,10,1,"Student Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",5,15,19.18,7,Standard,522.67,23.76584494434698,10.2,Yes,99.3,312.94457903845114,High Spent Small Value Payments,319.17162455811456,Standard
0xa0ce,CUS_0x2bdd,January,Unknown,33,162-35-9568,Scientist,68090.85,5717.2375,7,4,20,1,Auto Loan,5,2,0.0,4,Standard,791.78,30.578787390900203,22.4,Unknown,31.2,40.1840945386206,High Spent Large Value Payments,740.2937241057158,Standard
0xa0cf,CUS_0x2bdd,February,Mutikanio,33,162-35-9568,Scientist,68090.85,5717.2375,7,4,20,1,Auto Loan,0,13,2.43,4,Standard,791.78,25.11396817485885,22.5,No,31.2,0.0,High Spent Medium Value Payments,568.6038400790081,Standard
0xa0d0,CUS_0x2bdd,March,Mutikanio,33,162-35-9568,Scientist,68090.85,5717.2375,7,4,20,1,Auto Loan,5,13,2.43,4,Standard,791.78,38.50838091290483,22.6,No,31.2,426.91290425625,Low Spent Medium Value Payments,393.5649143880864,Standard
0xa0d2,CUS_0x2bdd,May,Mutikanio,33,162-35-9568,Scientist,68090.85,5717.2375,7,4,20,1,Auto Loan,5,13,2.43,9,Standard,791.78,32.588862368306835,22.8,No,31.2,220.47827284193005,High Spent Small Value Payments,579.9995458024064,Standard
0xa0d3,CUS_0x2bdd,June,Unknown,33,162-35-9568,Scientist,68090.85,5717.2375,7,4,20,1,Auto Loan,9,13,2.43,9,Standard,791.78,40.422768869463894,22.8,No,31.2,118.22659577331665,High Spent Medium Value Payments,672.2512228710198,Standard
0xa0d5,CUS_0x2bdd,August,Mutikanio,33,162-35-9568,Scientist,68090.85,5674.2375,7,4,20,1,Auto Loan,6,13,2.43,9,Standard,791.78,38.74796257966721,23.0,No,31.2,196.55735735304887,High Spent Medium Value Payments,593.9204612912877,Standard
0xa0db,CUS_0x5de6,February,Paul Carrelg,55,797-52-4322,Media Manager,20488.03,1507.335833333333,3,2,8,0,,17,11,4.73,3,Good,355.92,26.324869812496463,28.0,Unknown,0.0,154.39400571762224,Unknown,286.33957761571105,Good
0xa0dc,CUS_0x5de6,March,Paul Carrelg,55,797-52-4322,Media Manager,20488.03,1507.335833333333,3,2,8,0,,15,14,4.73,3,Unknown,355.92,25.157533830247637,28.1,Unknown,0.0,127.38494747757125,Low Spent Medium Value Payments,303.34863585576215,Good
0xa0dd,CUS_0x5de6,April,Paul Carrelg,16,797-52-4322,Media Manager,20488.03,1507.335833333333,3,2,8,0,,15,11,5.73,3,Good,355.92,32.59945075318894,28.2,No,0.0,112.51381605167084,Low Spent Medium Value Payments,318.2197672816625,Good
0xa0de,CUS_0x5de6,May,Paul Carrelg,55,797-52-4322,Media Manager,20488.03,1507.335833333333,3,2,8,0,,15,11,4.73,3,Good,355.92,30.85089390014155,28.2,No,0.0,106.8554150078454,Unknown,333.87816832548793,Good
0xa0df,CUS_0x5de6,June,Unknown,56,797-52-4322,Media Manager,20488.03,1507.335833333333,3,2,8,0,,13,8,6.73,6,Unknown,355.92,26.91666263342414,28.3,Unknown,0.0,178.79722544085064,Low Spent Small Value Payments,261.9363578924827,Good
0xa0e0,CUS_0x5de6,July,Unknown,56,797-52-4322,Media Manager,20488.03,1507.335833333333,3,2,8,0,,15,12,4.73,6,Good,355.92,31.04995331843612,28.4,No,0.0,78.59098289401359,High Spent Small Value Payments,332.14260043931966,Standard
0xa0e6,CUS_0x663b,January,Tim Mclaughlinz,16,655-70-2468,Unknown,81815.02,6817.918333333334,0,5,4,1,Mortgage Loan,4,14,1.1799999999999995,3,Good,1434.75,28.645438200700212,32.8,No,53.9,277.2639792753244,Low Spent Medium Value Payments,637.3000685547229,Good
